closure_id,kind,station_name,role,timestamp,passengers,expected,q10,q90,slot_mean,b_q90,in80,above_q90,below_q10,baseline_above_q90
0,line_section,U Onkel Toms Hütte (Berlin),closed_unserved,2026-06-15 09:30:00,41,118.47654724121094,12.14859676361084,275.0881042480469,128.24137931034483,326.0,True,False,False,False
0,line_section,U Onkel Toms Hütte (Berlin),closed_unserved,2026-06-15 09:45:00,0,100.99104309082031,10.320921897888184,233.815673828125,110.06896551724138,326.0,False,False,True,False
0,line_section,U Onkel Toms Hütte (Berlin),closed_unserved,2026-06-15 10:00:00,3,79.51686096191406,8.031235694885254,181.57647705078125,87.34482758620689,157.60000000000014,False,False,True,False
0,line_section,U Onkel Toms Hütte (Berlin),closed_unserved,2026-06-15 10:15:00,201,78.89836883544922,7.948429584503174,179.9827117919922,87.55172413793103,157.60000000000014,False,True,False,True
0,line_section,U Freie Universität (Thielplatz) (Berlin),hop1,2026-06-15 08:00:00,111,210.76724243164062,27.035449981689453,480.9635314941406,214.77586206896552,501.0,True,False,False,False
0,line_section,U Freie Universität (Thielplatz) (Berlin),hop1,2026-06-15 08:15:00,67,203.62893676757812,25.555578231811523,473.1591491699219,210.21052631578948,501.0,True,False,False,False
0,line_section,U Freie Universität (Thielplatz) (Berlin),hop1,2026-06-15 08:30:00,336,227.07351684570312,30.455204010009766,493.8677673339844,236.9298245614035,501.0,True,False,False,False
0,line_section,U Freie Universität (Thielplatz) (Berlin),hop1,2026-06-15 08:45:00,185,172.1230926513672,19.517702102661133,420.6025085449219,182.6140350877193,501.0,True,False,False,False
0,line_section,U Freie Universität (Thielplatz) (Berlin),hop1,2026-06-15 09:00:00,155,155.56666564941406,16.873262405395508,375.99365234375,168.96491228070175,356.0,True,False,False,False
0,line_section,U Freie Universität (Thielplatz) (Berlin),hop1,2026-06-15 09:15:00,493,141.9335174560547,14.909476280212402,337.1859436035156,155.68965517241378,356.0,False,True,False,True
0,line_section,U Freie Universität (Thielplatz) (Berlin),hop1,2026-06-15 09:30:00,231,121.65837860107422,12.463091850280762,282.6213684082031,132.05172413793105,356.0,True,False,False,False
0,line_section,U Freie Universität (Thielplatz) (Berlin),hop1,2026-06-15 09:45:00,53,109.65137481689453,11.188413619995117,253.40737915039062,120.77586206896552,356.0,True,False,False,False
0,line_section,U Freie Universität (Thielplatz) (Berlin),hop1,2026-06-15 10:00:00,94,72.57866668701172,7.1629791259765625,164.8907012939453,78.8103448275862,158.2000000000001,True,False,False,False
0,line_section,U Freie Universität (Thielplatz) (Berlin),hop1,2026-06-15 10:15:00,51,81.4437484741211,8.232844352722168,186.04673767089844,90.39655172413794,158.2000000000001,True,False,False,False
0,line_section,U Oskar-Helene-Heim (Berlin),endpoint_or_interchange,2026-06-15 08:00:00,38,251.067626953125,34.21271896362305,504.68487548828125,267.7068965517241,500.0,True,False,False,False
0,line_section,U Oskar-Helene-Heim (Berlin),endpoint_or_interchange,2026-06-15 08:15:00,500,211.20184326171875,27.01894187927246,480.62615966796875,217.89473684210526,500.0,False,True,False,False
0,line_section,U Oskar-Helene-Heim (Berlin),endpoint_or_interchange,2026-06-15 08:30:00,200,220.59117126464844,29.327411651611328,488.903076171875,229.12280701754386,500.0,True,False,False,False
0,line_section,U Oskar-Helene-Heim (Berlin),endpoint_or_interchange,2026-06-15 08:45:00,34,166.6162109375,18.57624053955078,406.7749328613281,177.52631578947367,500.0,True,False,False,False
0,line_section,U Oskar-Helene-Heim (Berlin),endpoint_or_interchange,2026-06-15 09:00:00,147,176.65093994140625,20.790828704833984,428.9595031738281,190.89473684210526,334.0,True,False,False,False
0,line_section,U Oskar-Helene-Heim (Berlin),endpoint_or_interchange,2026-06-15 09:15:00,83,151.67910766601562,16.466615676879883,362.7920227050781,166.63793103448276,334.0,True,False,False,False
0,line_section,U Oskar-Helene-Heim (Berlin),endpoint_or_interchange,2026-06-15 09:30:00,34,105.893310546875,10.790464401245117,244.95401000976562,114.03448275862068,334.0,True,False,False,False
0,line_section,U Oskar-Helene-Heim (Berlin),endpoint_or_interchange,2026-06-15 09:45:00,61,97.19673919677734,9.917512893676758,225.01611328125,105.91379310344827,334.0,True,False,False,False
0,line_section,U Oskar-Helene-Heim (Berlin),endpoint_or_interchange,2026-06-15 10:00:00,74,88.47506713867188,9.04032039642334,202.4334259033203,98.34482758620689,149.40000000000003,True,False,False,False
0,line_section,U Oskar-Helene-Heim (Berlin),endpoint_or_interchange,2026-06-15 10:15:00,46,68.83514404296875,6.736535549163818,156.1305694580078,75.01724137931035,149.40000000000003,True,False,False,False
0,line_section,U Dahlem-Dorf (Berlin),hop2,2026-06-15 08:00:00,154,226.97573852539062,30.39647674560547,493.0716247558594,232.13793103448276,504.0,True,False,False,False
0,line_section,U Dahlem-Dorf (Berlin),hop2,2026-06-15 08:15:00,224,221.1815948486328,29.04442024230957,489.3365173339844,228.01754385964912,504.0,True,False,False,False
0,line_section,U Dahlem-Dorf (Berlin),hop2,2026-06-15 08:30:00,17,196.58230590820312,24.3548526763916,465.6204528808594,204.96491228070175,504.0,False,False,True,False
0,line_section,U Dahlem-Dorf (Berlin),hop2,2026-06-15 08:45:00,176,179.1576385498047,20.911569595336914,435.8832092285156,190.8421052631579,504.0,True,False,False,False
0,line_section,U Dahlem-Dorf (Berlin),hop2,2026-06-15 09:00:00,149,163.7039031982422,18.295337677001953,397.7135314941406,177.24561403508773,391.0,True,False,False,False
0,line_section,U Dahlem-Dorf (Berlin),hop2,2026-06-15 09:15:00,21,130.84840393066406,13.419254302978516,308.1733703613281,142.1551724137931,391.0,True,False,False,False
0,line_section,U Dahlem-Dorf (Berlin),hop2,2026-06-15 09:30:00,33,153.4863739013672,16.77647590637207,367.1756591796875,171.0344827586207,391.0,True,False,False,False
0,line_section,U Dahlem-Dorf (Berlin),hop2,2026-06-15 09:45:00,54,111.46537017822266,11.406773567199707,257.33489990234375,122.08620689655173,391.0,True,False,False,False
0,line_section,U Dahlem-Dorf (Berlin),hop2,2026-06-15 10:00:00,15,81.5298843383789,8.225082397460938,186.2111053466797,89.82758620689656,174.2000000000001,True,False,False,False
0,line_section,U Dahlem-Dorf (Berlin),hop2,2026-06-15 10:15:00,19,58.52445602416992,5.505660533905029,133.09524536132812,63.05172413793103,174.2000000000001,True,False,False,False
1,station,S+U Alexanderplatz Bhf (Berlin),hop1,2026-06-15 12:30:00,29,6.549854755401611,0.0,17.044082641601562,8.107142857142858,22.30000000000001,False,True,False,True
1,station,S+U Alexanderplatz Bhf (Berlin),hop1,2026-06-15 12:45:00,6,6.81771993637085,0.0,17.81302833557129,8.285714285714286,22.30000000000001,True,False,False,False
1,station,S+U Alexanderplatz Bhf (Berlin),hop1,2026-06-15 13:00:00,4,6.44218111038208,0.0,16.639713287353516,7.9298245614035086,34.900000000000006,True,False,False,False
1,station,S+U Alexanderplatz Bhf (Berlin),hop1,2026-06-15 13:15:00,10,9.556740760803223,0.178050696849823,24.22879409790039,11.385964912280702,34.900000000000006,True,False,False,False
1,station,S+U Jannowitzbrücke (Berlin),hop2,2026-06-15 12:30:00,0,5.678971767425537,0.0,14.504398345947266,7.017857142857143,20.600000000000023,True,False,False,False
1,station,S+U Jannowitzbrücke (Berlin),hop2,2026-06-15 12:45:00,4,6.0532355308532715,0.0,15.476725578308105,7.410714285714286,20.600000000000023,True,False,False,False
1,station,S+U Jannowitzbrücke (Berlin),hop2,2026-06-15 13:00:00,8,9.26163101196289,0.19082003831863403,23.425939559936523,11.035087719298245,44.900000000000006,True,False,False,False
1,station,S+U Jannowitzbrücke (Berlin),hop2,2026-06-15 13:15:00,1,11.25209903717041,0.42205315828323364,28.284563064575195,13.473684210526315,44.900000000000006,True,False,False,False
1,station,U Klosterstr. (Berlin),hop2,2026-06-15 12:30:00,0,7.750915050506592,0.027230381965637207,20.15106773376465,9.160714285714286,21.0,False,False,True,False
1,station,U Klosterstr. (Berlin),hop2,2026-06-15 12:45:00,20,6.0062384605407715,0.0,15.307541847229004,7.339285714285714,21.0,False,True,False,False
1,station,U Klosterstr. (Berlin),hop2,2026-06-15 13:00:00,8,7.623854637145996,0.022807180881500244,19.590654373168945,9.070175438596491,38.900000000000006,True,False,False,False
1,station,U Klosterstr. (Berlin),hop2,2026-06-15 13:15:00,3,11.825940132141113,0.49277088046073914,29.631677627563477,14.24561403508772,38.900000000000006,True,False,False,False
1,station,U Rosa-Luxemburg-Platz (Berlin),hop2,2026-06-15 12:30:00,4,4.8034257888793945,0.0,12.674756050109863,5.892857142857143,20.30000000000001,True,False,False,False
1,station,U Rosa-Luxemburg-Platz (Berlin),hop2,2026-06-15 12:45:00,22,6.058106899261475,0.0,15.474751472473145,7.428571428571429,20.30000000000001,False,True,False,True
1,station,U Rosa-Luxemburg-Platz (Berlin),hop2,2026-06-15 13:00:00,4,5.936925411224365,0.0,15.072670936584473,7.315789473684211,33.900000000000006,True,False,False,False
1,station,U Rosa-Luxemburg-Platz (Berlin),hop2,2026-06-15 13:15:00,15,11.684690475463867,0.4701460599899292,29.35336685180664,14.192982456140351,33.900000000000006,True,False,False,False
1,station,U Schillingstr. (Berlin),closed_unserved,2026-06-15 12:30:00,0,5.324491024017334,0.0,13.731472969055176,6.517857142857143,21.30000000000001,True,False,False,False
1,station,U Schillingstr. (Berlin),closed_unserved,2026-06-15 12:45:00,0,6.752281188964844,0.0,17.457969665527344,8.035714285714286,21.30000000000001,True,False,False,False
1,station,U Schillingstr. (Berlin),closed_unserved,2026-06-15 13:00:00,0,10.299397468566895,0.30654656887054443,25.992517471313477,12.210526315789474,33.0,False,False,True,False
1,station,U Schillingstr. (Berlin),closed_unserved,2026-06-15 13:15:00,0,7.151943206787109,0.0,18.294246673583984,8.491228070175438,33.0,True,False,False,False
1,station,U Rotes Rathaus (Berlin),hop2,2026-06-15 12:30:00,6,5.43226432800293,0.0,13.99243450164795,6.714285714285714,19.0,True,False,False,False
1,station,U Rotes Rathaus (Berlin),hop2,2026-06-15 12:45:00,20,5.319211483001709,0.0,13.69703483581543,6.517857142857143,19.0,False,True,False,True
1,station,U Rotes Rathaus (Berlin),hop2,2026-06-15 13:00:00,0,8.876972198486328,0.15032652020454407,22.596418380737305,10.473684210526315,40.900000000000006,False,False,True,False
1,station,U Rotes Rathaus (Berlin),hop2,2026-06-15 13:15:00,9,10.60117244720459,0.3510155975818634,26.73048973083496,12.508771929824562,40.900000000000006,True,False,False,False
1,station,U Weinmeisterstr. (Berlin),hop2,2026-06-15 12:30:00,4,6.679535388946533,0.0,17.35802459716797,8.035714285714286,21.0,True,False,False,False
1,station,U Weinmeisterstr. (Berlin),hop2,2026-06-15 12:45:00,0,6.020309925079346,0.0,15.372614860534668,7.446428571428571,21.0,True,False,False,False
1,station,U Weinmeisterstr. (Berlin),hop2,2026-06-15 13:00:00,1,9.605799674987793,0.22897014021873474,24.208740234375,11.596491228070175,36.900000000000006,True,False,False,False
1,station,U Weinmeisterstr. (Berlin),hop2,2026-06-15 13:15:00,0,11.400967597961426,0.43091246485710144,28.622251510620117,13.719298245614034,36.900000000000006,False,False,True,False
1,station,U Strausberger Platz (Berlin),hop1,2026-06-15 12:30:00,3,6.988748550415039,0.0,18.10052490234375,8.25,24.0,True,False,False,False
1,station,U Strausberger Platz (Berlin),hop1,2026-06-15 12:45:00,2,7.978888988494873,0.06340751051902771,20.620914459228516,9.285714285714286,24.0,True,False,False,False
1,station,U Strausberger Platz (Berlin),hop1,2026-06-15 13:00:00,5,11.432771682739258,0.4314107894897461,28.80213737487793,13.578947368421053,38.900000000000006,True,False,False,False
1,station,U Strausberger Platz (Berlin),hop1,2026-06-15 13:15:00,2,12.794946670532227,0.6005538702011108,32.03083038330078,15.385964912280702,38.900000000000006,True,False,False,False
1,station,U Weberwiese (Berlin),hop2,2026-06-15 12:30:00,3,5.441047668457031,0.0,13.998839378356934,6.678571428571429,19.0,True,False,False,False
1,station,U Weberwiese (Berlin),hop2,2026-06-15 12:45:00,0,8.178793907165527,0.08764882385730743,21.100074768066406,9.678571428571429,19.0,False,False,True,False
1,station,U Weberwiese (Berlin),hop2,2026-06-15 13:00:00,5,9.057877540588379,0.16773033142089844,23.004663467407227,10.649122807017545,41.900000000000006,True,False,False,False
1,station,U Weberwiese (Berlin),hop2,2026-06-15 13:15:00,5,11.753955841064453,0.48101264238357544,29.545047760009766,14.017543859649123,41.900000000000006,True,False,False,False
2,line_section,S+U Zoologischer Garten Bhf (Berlin),hop2,2026-06-23 21:00:00,562,188.18157958984375,18.796968460083008,444.1840515136719,199.0701754385965,357.1000000000001,False,True,False,True
2,line_section,S+U Zoologischer Garten Bhf (Berlin),hop2,2026-06-23 21:15:00,139,183.23471069335938,18.31830406188965,432.39715576171875,195.7719298245614,357.1000000000001,True,False,False,False
2,line_section,S+U Zoologischer Garten Bhf (Berlin),hop2,2026-06-23 21:30:00,55,121.70233154296875,12.587634086608887,278.971923828125,126.35087719298245,357.1000000000001,True,False,False,False
2,line_section,S+U Zoologischer Garten Bhf (Berlin),hop2,2026-06-23 21:45:00,558,122.28363800048828,12.673039436340332,279.9101257324219,127.47368421052632,357.1000000000001,False,True,False,True
2,line_section,S+U Zoologischer Garten Bhf (Berlin),hop2,2026-06-23 22:00:00,472,75.6397476196289,7.936652660369873,170.87435913085938,77.73684210526316,132.3,False,True,False,True
2,line_section,S+U Zoologischer Garten Bhf (Berlin),hop2,2026-06-23 22:15:00,24,63.88615417480469,6.686858654022217,143.88124084472656,65.45614035087719,132.3,True,False,False,False
2,line_section,S+U Zoologischer Garten Bhf (Berlin),hop2,2026-06-23 22:30:00,46,43.463653564453125,4.42427396774292,99.4595718383789,45.85964912280702,132.3,True,False,False,False
2,line_section,S+U Zoologischer Garten Bhf (Berlin),hop2,2026-06-23 22:45:00,31,38.174251556396484,3.839369297027588,87.9332504272461,41.1578947368421,132.3,True,False,False,False
2,line_section,S+U Zoologischer Garten Bhf (Berlin),hop2,2026-06-23 23:00:00,12,24.720783233642578,2.2247238159179688,56.61947250366211,29.310344827586206,47.900000000000006,True,False,False,False
2,line_section,S+U Zoologischer Garten Bhf (Berlin),hop2,2026-06-23 23:15:00,19,18.699337005615234,1.3550955057144165,44.092735290527344,22.189655172413794,47.900000000000006,True,False,False,False
2,line_section,S+U Zoologischer Garten Bhf (Berlin),hop2,2026-06-23 23:30:00,3,18.987316131591797,1.387593150138855,44.659725189208984,23.275862068965516,47.900000000000006,True,False,False,False
2,line_section,S+U Zoologischer Garten Bhf (Berlin),hop2,2026-06-23 23:45:00,14,9.878844261169434,0.28148114681243896,24.577499389648438,11.482758620689655,47.900000000000006,True,False,False,False
2,line_section,U Augsburger Str. (Berlin),hop1,2026-06-23 21:00:00,78,209.10693359375,21.710250854492188,489.6701965332031,212.66666666666666,393.50000000000006,True,False,False,False
2,line_section,U Augsburger Str. (Berlin),hop1,2026-06-23 21:15:00,1,219.81997680664062,23.168407440185547,511.3982238769531,223.1578947368421,393.50000000000006,False,False,True,False
2,line_section,U Augsburger Str. (Berlin),hop1,2026-06-23 21:30:00,17,144.94320678710938,14.990360260009766,335.0638732910156,150.19298245614036,393.50000000000006,True,False,False,False
2,line_section,U Augsburger Str. (Berlin),hop1,2026-06-23 21:45:00,22,125.7306900024414,13.309952735900879,287.5996398925781,128.80701754385964,393.50000000000006,True,False,False,False
2,line_section,U Augsburger Str. (Berlin),hop1,2026-06-23 22:00:00,0,69.51283264160156,7.562823295593262,156.20172119140625,69.75438596491227,131.10000000000008,False,False,True,False
2,line_section,U Augsburger Str. (Berlin),hop1,2026-06-23 22:15:00,62,61.26382064819336,6.604170799255371,138.1512908935547,61.56140350877193,131.10000000000008,True,False,False,False
2,line_section,U Augsburger Str. (Berlin),hop1,2026-06-23 22:30:00,107,51.05868911743164,5.424284934997559,115.99678039550781,52.10526315789474,131.10000000000008,True,False,False,False
2,line_section,U Augsburger Str. (Berlin),hop1,2026-06-23 22:45:00,12,43.662986755371094,4.6287150382995605,99.52753448486328,45.6140350877193,131.10000000000008,True,False,False,False
2,line_section,U Augsburger Str. (Berlin),hop1,2026-06-23 23:00:00,17,28.38982391357422,2.8227765560150146,64.36244201660156,32.60344827586207,54.80000000000001,True,False,False,False
2,line_section,U Augsburger Str. (Berlin),hop1,2026-06-23 23:15:00,11,18.282508850097656,1.3683079481124878,43.09040069580078,20.775862068965516,54.80000000000001,True,False,False,False
2,line_section,U Augsburger Str. (Berlin),hop1,2026-06-23 23:30:00,22,15.292092323303223,0.9736643433570862,36.660797119140625,17.5,54.80000000000001,True,False,False,False
2,line_section,U Augsburger Str. (Berlin),hop1,2026-06-23 23:45:00,8,8.626367568969727,0.15777862071990967,21.847076416015625,9.448275862068966,54.80000000000001,True,False,False,False
2,line_section,U Kurfürstendamm (Berlin),hop1,2026-06-23 21:00:00,486,266.61199951171875,27.07831573486328,604.474365234375,280.12280701754383,431.3000000000001,True,False,False,True
2,line_section,U Kurfürstendamm (Berlin),hop1,2026-06-23 21:15:00,179,172.9371795654297,17.174055099487305,408.5791320800781,184.56140350877192,431.3000000000001,True,False,False,False
2,line_section,U Kurfürstendamm (Berlin),hop1,2026-06-23 21:30:00,42,157.9844207763672,15.9258394241333,371.6181945800781,170.03508771929825,431.3000000000001,True,False,False,False
2,line_section,U Kurfürstendamm (Berlin),hop1,2026-06-23 21:45:00,99,123.91661071777344,12.972442626953125,283.6265869140625,129.5438596491228,431.3000000000001,True,False,False,False
2,line_section,U Kurfürstendamm (Berlin),hop1,2026-06-23 22:00:00,122,90.06947326660156,9.860746383666992,204.76300048828125,94.96491228070175,172.50000000000006,True,False,False,False
2,line_section,U Kurfürstendamm (Berlin),hop1,2026-06-23 22:15:00,31,83.75660705566406,9.224794387817383,189.18856811523438,88.08771929824562,172.50000000000006,True,False,False,False
2,line_section,U Kurfürstendamm (Berlin),hop1,2026-06-23 22:30:00,27,65.74003601074219,7.187626361846924,147.6212158203125,69.19298245614036,172.50000000000006,True,False,False,False
2,line_section,U Kurfürstendamm (Berlin),hop1,2026-06-23 22:45:00,5,39.06774139404297,4.086946487426758,89.4645004272461,41.92982456140351,172.50000000000006,True,False,False,False
2,line_section,U Kurfürstendamm (Berlin),hop1,2026-06-23 23:00:00,7,36.17345428466797,3.818666934967041,83.22792053222656,43.08620689655172,81.70000000000002,True,False,False,False
2,line_section,U Kurfürstendamm (Berlin),hop1,2026-06-23 23:15:00,3,31.527057647705078,3.2236642837524414,72.16966247558594,38.36206896551724,81.70000000000002,False,False,True,False
2,line_section,U Kurfürstendamm (Berlin),hop1,2026-06-23 23:30:00,7,20.88041877746582,1.76756751537323,48.26763916015625,25.655172413793103,81.70000000000002,True,False,False,False
2,line_section,U Kurfürstendamm (Berlin),hop1,2026-06-23 23:45:00,0,13.218086242675781,0.7298116683959961,32.0600471496582,15.758620689655173,81.70000000000002,False,False,True,False
2,line_section,U Uhlandstr. (Berlin),hop2,2026-06-23 21:00:00,44,165.1083984375,16.722864151000977,390.75885009765625,171.10526315789474,326.7000000000001,True,False,False,False
2,line_section,U Uhlandstr. (Berlin),hop2,2026-06-23 21:15:00,202,175.77784729003906,17.75535774230957,415.2286682128906,182.66666666666666,326.7000000000001,True,False,False,False
2,line_section,U Uhlandstr. (Berlin),hop2,2026-06-23 21:30:00,36,132.20909118652344,13.737103462219238,304.80377197265625,135.03508771929825,326.7000000000001,True,False,False,False
2,line_section,U Uhlandstr. (Berlin),hop2,2026-06-23 21:45:00,202,88.98863220214844,9.410566329956055,203.23077392578125,86.6842105263158,326.7000000000001,True,False,False,False
2,line_section,U Uhlandstr. (Berlin),hop2,2026-06-23 22:00:00,3,91.77389526367188,9.834775924682617,209.28659057617188,93.98245614035088,124.0,False,False,True,False
2,line_section,U Uhlandstr. (Berlin),hop2,2026-06-23 22:15:00,20,53.59199142456055,5.523763179779053,121.51837921142578,53.40350877192982,124.0,True,False,False,False
2,line_section,U Uhlandstr. (Berlin),hop2,2026-06-23 22:30:00,3,36.753684997558594,3.722832679748535,84.56647491455078,37.80701754385965,124.0,False,False,True,False
2,line_section,U Uhlandstr. (Berlin),hop2,2026-06-23 22:45:00,64,27.2542781829834,2.5187134742736816,62.70458984375,28.43859649122807,124.0,False,True,False,False
2,line_section,U Uhlandstr. (Berlin),hop2,2026-06-23 23:00:00,5,18.330947875976562,1.3714327812194824,43.39731216430664,20.82758620689655,36.0,True,False,False,False
2,line_section,U Uhlandstr. (Berlin),hop2,2026-06-23 23:15:00,11,19.03996467590332,1.43645441532135,44.80657196044922,21.862068965517242,36.0,True,False,False,False
2,line_section,U Uhlandstr. (Berlin),hop2,2026-06-23 23:30:00,48,12.044290542602539,0.5487775206565857,29.696632385253906,13.39655172413793,36.0,False,True,False,True
2,line_section,U Uhlandstr. (Berlin),hop2,2026-06-23 23:45:00,4,9.218989372253418,0.2149600088596344,23.194072723388672,10.137931034482758,36.0,True,False,False,False
2,line_section,U Adenauerplatz (Berlin),hop2,2026-06-23 21:00:00,1,98.71369934082031,10.071369171142578,229.1455841064453,95.54385964912281,170.20000000000005,False,False,True,False
2,line_section,U Adenauerplatz (Berlin),hop2,2026-06-23 21:15:00,69,73.68148040771484,7.4564056396484375,168.94740295410156,69.98245614035088,170.20000000000005,True,False,False,False
2,line_section,U Adenauerplatz (Berlin),hop2,2026-06-23 21:30:00,13,65.38851928710938,6.536872863769531,148.79476928710938,62.1578947368421,170.20000000000005,True,False,False,False
2,line_section,U Adenauerplatz (Berlin),hop2,2026-06-23 21:45:00,18,49.201072692871094,4.812527179718018,112.4918441772461,46.666666666666664,170.20000000000005,True,False,False,False
2,line_section,U Adenauerplatz (Berlin),hop2,2026-06-23 22:00:00,24,48.991729736328125,4.834916591644287,111.69200897216797,48.03508771929825,64.20000000000005,True,False,False,False
2,line_section,U Adenauerplatz (Berlin),hop2,2026-06-23 22:15:00,2,29.87693214416504,2.7273004055023193,69.15599822998047,30.54385964912281,64.20000000000005,False,False,True,False
2,line_section,U Adenauerplatz (Berlin),hop2,2026-06-23 22:30:00,48,20.74006462097168,1.5860345363616943,48.73456954956055,22.017543859649123,64.20000000000005,True,False,False,False
2,line_section,U Adenauerplatz (Berlin),hop2,2026-06-23 22:45:00,17,15.484781265258789,0.9830745458602905,37.17251968383789,16.403508771929825,64.20000000000005,True,False,False,False
2,line_section,U Adenauerplatz (Berlin),hop2,2026-06-23 23:00:00,3,8.492225646972656,0.15125995874404907,21.54003143310547,9.120689655172415,21.0,True,False,False,False
2,line_section,U Adenauerplatz (Berlin),hop2,2026-06-23 23:15:00,12,7.877442836761475,0.054871439933776855,20.136449813842773,8.46551724137931,21.0,True,False,False,False
2,line_section,U Adenauerplatz (Berlin),hop2,2026-06-23 23:30:00,0,8.517812728881836,0.13697445392608643,21.629806518554688,9.39655172413793,21.0,False,False,True,False
2,line_section,U Adenauerplatz (Berlin),hop2,2026-06-23 23:45:00,0,5.07885217666626,0.0,13.261250495910645,5.5344827586206895,21.0,True,False,False,False
2,line_section,U Fehrbelliner Platz (Berlin),endpoint_or_interchange,2026-06-23 21:00:00,19,139.78475952148438,14.110115051269531,324.8904724121094,143.01754385964912,260.6,True,False,False,False
2,line_section,U Fehrbelliner Platz (Berlin),endpoint_or_interchange,2026-06-23 21:15:00,9,129.76284790039062,13.109010696411133,300.8743896484375,131.7719298245614,260.6,False,False,True,False
2,line_section,U Fehrbelliner Platz (Berlin),endpoint_or_interchange,2026-06-23 21:30:00,43,89.20091247558594,9.05672836303711,204.67552185058594,86.6140350877193,260.6,True,False,False,False
2,line_section,U Fehrbelliner Platz (Berlin),endpoint_or_interchange,2026-06-23 21:45:00,91,73.44656372070312,7.328037261962891,166.51800537109375,70.52631578947368,260.6,True,False,False,False
2,line_section,U Fehrbelliner Platz (Berlin),endpoint_or_interchange,2026-06-23 22:00:00,2,71.14588928222656,7.115243434906006,160.514404296875,71.89473684210526,102.0,False,False,True,False
2,line_section,U Fehrbelliner Platz (Berlin),endpoint_or_interchange,2026-06-23 22:15:00,8,39.06718444824219,3.7213504314422607,89.79438018798828,40.01754385964912,102.0,True,False,False,False
2,line_section,U Fehrbelliner Platz (Berlin),endpoint_or_interchange,2026-06-23 22:30:00,5,37.50736999511719,3.5165796279907227,86.6467514038086,39.05263157894737,102.0,True,False,False,False
2,line_section,U Fehrbelliner Platz (Berlin),endpoint_or_interchange,2026-06-23 22:45:00,1,27.027557373046875,2.327094316482544,62.545082092285156,28.859649122807017,102.0,False,False,True,False
2,line_section,U Fehrbelliner Platz (Berlin),endpoint_or_interchange,2026-06-23 23:00:00,11,17.02097511291504,1.1148825883865356,40.967533111572266,19.775862068965516,36.900000000000006,True,False,False,False
